"grappe","menage","vague","s08aq00","s08aq01","s08aq02","s08aq03","s08aq04","s08aq05","s08aq06","s08aq07","s08aq07a","s08aq08","s08aq08a"
512,3,1,16,2,2,2,2,2,2,2,,2,
512,4,1,10,2,2,2,2,2,2,2,,2,
512,5,1,1,2,2,2,2,2,2,2,,2,
512,6,1,9,2,1,1,2,2,2,2,,2,
512,7,1,2,2,2,98,2,2,2,2,,2,
512,8,1,6,2,1,1,2,2,2,2,,2,
512,9,1,1,1,1,2,1,1,1,1,2,2,
512,10,1,1,1,1,1,1,1,1,1,2,2,
512,11,1,5,1,1,2,2,1,2,2,,2,
512,12,1,1,2,2,2,2,2,2,2,,2,
513,1,2,1,1,1,2,2,2,2,2,,2,
513,2,2,1,1,1,1,2,2,2,2,,2,
513,3,2,4,1,1,1,2,1,2,2,,2,
513,4,2,2,2,2,2,2,2,2,2,,2,
513,5,2,1,1,2,2,2,2,2,2,,2,
513,6,2,8,2,2,2,2,2,2,2,,2,
513,7,2,9,2,2,2,2,2,2,2,,2,
513,8,2,10,1,1,1,2,2,2,2,,2,
513,9,2,7,2,2,2,2,2,2,2,,2,
513,11,2,4,1,1,2,2,2,2,2,,2,
513,12,2,1,2,1,1,2,2,2,2,,2,
513,13,2,1,1,1,1,1,1,2,2,,2,
514,1,1,2,1,1,1,1,1,1,1,3,1,2
514,2,1,1,2,2,2,2,2,2,2,,2,
514,3,1,1,2,1,1,1,1,2,2,,1,1
514,4,1,1,1,1,1,1,1,1,2,,2,
514,5,1,1,2,2,2,2,2,2,2,,2,
514,6,1,1,2,2,2,2,2,2,2,,2,
514,7,1,1,2,2,2,2,2,2,2,,2,
514,8,1,1,2,1,1,1,2,2,2,,2,
514,9,1,2,2,2,2,2,2,2,2,,2,
514,11,1,1,2,2,2,2,2,2,2,,2,
514,12,1,1,2,2,2,2,2,2,2,,2,
514,13,1,1,2,2,2,2,2,2,2,,2,
515,1,2,2,1,1,1,1,1,1,2,,2,
515,2,2,1,1,1,1,2,1,2,2,,2,
515,3,2,2,1,1,1,1,1,1,1,1,2,
515,4,2,1,1,1,1,2,2,2,2,,2,
515,5,2,1,1,1,1,2,2,2,2,,2,
515,6,2,1,2,2,2,2,2,2,2,,2,
515,7,2,1,2,2,2,2,2,2,2,,2,
515,8,2,1,1,1,1,2,2,2,2,,2,
515,9,2,1,1,1,2,2,2,2,2,,2,
515,10,2,1,2,2,2,2,2,2,2,,2,
515,11,2,1,1,1,1,2,2,2,2,,2,
515,12,2,1,2,1,1,2,2,2,2,,2,
516,1,1,1,2,2,2,2,2,2,2,,2,
516,2,1,1,2,2,2,2,2,2,2,,2,
516,4,1,2,1,1,1,1,1,1,2,,2,
516,5,1,2,2,2,2,2,2,2,2,,2,
516,6,1,1,1,1,1,1,1,1,2,,2,
516,7,1,1,1,1,1,2,1,1,2,,2,
516,8,1,2,1,1,1,2,1,1,2,,2,
516,9,1,1,2,2,2,2,2,2,2,,2,
516,10,1,2,2,2,2,2,2,2,2,,2,
516,11,1,1,2,2,2,2,2,2,2,,2,
516,12,1,1,1,2,2,2,2,2,2,,2,
516,13,1,1,2,2,2,2,2,2,2,,2,
517,1,2,1,1,1,1,2,2,2,2,,2,
517,2,2,2,2,2,2,2,2,2,2,,2,
517,3,2,10,1,1,1,2,1,2,2,,2,
517,4,2,1,1,1,1,2,2,2,2,,2,
517,5,2,1,1,1,1,2,2,2,2,,2,
517,6,2,1,1,1,1,2,2,2,2,,2,
517,7,2,1,1,1,1,2,2,2,2,,2,
517,8,2,1,1,1,1,2,2,2,2,,2,
517,9,2,9,2,2,2,2,2,2,2,,2,
517,10,2,2,1,1,1,2,2,2,2,,2,
517,11,2,1,2,2,2,2,2,2,2,,2,
517,12,2,1,1,1,1,2,1,2,2,,2,
518,1,1,1,2,2,2,2,2,2,2,,2,
518,2,1,1,2,2,2,2,2,2,2,,2,
518,3,1,18,1,2,1,2,1,2,2,,2,
518,4,1,1,1,1,1,1,1,1,1,3,2,
518,5,1,1,1,1,1,2,2,2,2,,2,
518,6,1,1,1,1,1,1,1,2,2,,2,
518,7,1,1,2,2,2,2,2,2,2,,2,
518,8,1,1,2,2,2,1,1,1,1,1,2,
518,9,1,1,1,1,1,1,1,1,1,3,2,
518,10,1,4,1,1,1,1,1,1,1,3,1,3
518,11,1,12,1,1,1,1,1,1,2,,2,
518,12,1,1,1,1,1,2,1,2,2,,2,
519,1,2,6,1,1,1,2,2,2,2,,2,
519,2,2,1,1,1,1,2,2,2,2,,2,
519,3,2,1,1,1,1,1,1,1,1,1,2,
519,4,2,1,1,1,1,1,1,1,1,1,2,
519,5,2,1,2,2,2,2,2,2,2,,2,
519,6,2,7,1,1,2,2,2,2,2,,2,
519,7,2,1,1,1,1,2,1,2,2,,2,
519,8,2,1,1,1,1,2,1,2,2,,2,
519,9,2,1,1,1,1,1,1,2,2,,2,
519,10,2,1,1,1,1,2,2,2,2,,2,
519,11,2,1,1,1,1,2,1,2,2,,2,
519,12,2,1,1,1,1,2,2,2,2,,2,
520,1,1,1,2,2,2,2,2,2,2,,2,
520,2,1,1,1,1,1,2,1,1,1,1,2,
520,3,1,1,1,1,1,1,1,1,1,2,2,
520,4,1,1,1,1,1,1,1,2,2,,2,
520,5,1,1,1,1,1,1,1,1,2,,2,
520,6,1,1,1,1,1,1,1,2,2,,2,
520,7,1,1,2,2,1,2,1,1,1,1,2,
520,8,1,1,1,2,1,2,1,1,1,1,2,
520,9,1,1,2,2,2,2,2,2,2,,2,
520,10,1,1,1,1,1,1,1,1,2,,2,
520,11,1,1,1,1,1,2,1,1,1,2,2,
520,12,1,2,1,1,1,1,1,2,2,,2,
521,1,2,1,1,1,1,2,2,2,2,,2,
521,2,2,2,1,1,1,1,1,1,1,1,2,
521,3,2,2,1,1,1,1,1,1,1,1,2,
521,4,2,1,1,1,1,1,1,1,1,1,2,
521,5,2,1,1,1,1,1,1,1,1,2,2,
521,6,2,2,1,1,1,2,2,2,2,,2,
521,7,2,2,1,2,1,2,2,2,2,,2,
521,8,2,1,1,1,1,2,2,2,2,,2,
521,9,2,1,1,1,1,1,1,1,1,1,99,
521,10,2,1,1,1,1,1,1,2,2,,2,
521,11,2,1,1,1,1,1,1,1,2,,2,
521,12,2,1,1,1,1,98,98,2,2,,2,
522,1,1,5,1,1,1,1,1,1,1,3,2,
522,2,1,2,2,2,1,2,2,2,2,,2,
522,3,1,2,1,1,1,1,1,1,2,,2,
522,4,1,2,1,1,1,1,1,1,1,3,2,
522,5,1,6,2,2,1,2,1,2,2,,2,
522,6,1,11,2,2,2,2,2,2,2,,2,
522,7,1,1,2,1,1,2,1,2,2,,2,
522,8,1,1,2,2,2,2,2,2,2,,2,
522,9,1,1,1,1,1,2,2,2,2,,2,
522,10,1,1,1,1,1,1,1,1,1,2,2,
522,11,1,1,2,2,2,2,2,2,2,,2,
522,12,1,4,2,2,2,2,2,2,2,,2,
523,1,2,1,1,1,1,1,1,1,1,2,1,1
523,2,2,1,1,1,1,2,1,1,2,,2,
523,3,2,1,1,1,1,2,1,2,2,,2,
523,4,2,1,1,1,1,2,2,2,2,,2,
523,5,2,1,2,2,2,2,2,2,2,,2,
523,6,2,1,2,2,2,2,2,2,2,,2,
523,7,2,1,1,1,1,1,1,1,1,3,1,1
523,8,2,1,1,1,1,1,1,1,1,1,99,
523,11,2,1,2,2,2,2,2,2,2,,2,
523,12,2,1,2,2,2,2,2,2,2,,2,
523,13,2,1,1,1,1,1,2,1,1,1,2,
523,14,2,2,2,2,2,2,2,2,2,,2,
524,1,2,1,1,1,1,1,1,1,1,3,2,
524,2,2,2,1,1,1,1,1,1,1,1,2,
524,3,2,1,1,1,1,1,1,1,1,1,2,
524,4,2,1,1,1,1,2,1,2,2,,2,
524,5,2,1,1,1,1,1,1,1,2,,2,
524,6,2,1,1,1,1,1,1,1,1,1,2,
524,7,2,1,1,1,2,2,2,2,2,,2,
524,8,2,1,1,1,1,2,1,2,2,,2,
524,9,2,1,1,1,1,2,2,2,2,,2,
524,10,2,1,1,1,1,1,1,1,1,1,2,
524,11,2,1,1,1,1,2,1,2,2,,2,
524,12,2,2,1,1,1,2,2,2,2,,2,
525,1,1,4,1,1,1,2,1,1,2,,2,
525,2,1,1,2,2,1,1,1,1,2,,1,3
525,3,1,8,1,1,1,1,2,1,1,3,2,
525,4,1,1,1,1,1,1,1,1,1,3,1,1
525,5,1,7,2,2,2,2,2,2,2,,2,
525,6,1,1,1,1,1,1,1,1,1,3,1,3
525,8,1,1,1,1,1,1,1,1,1,2,2,
525,9,1,1,1,2,1,2,1,2,2,,2,
525,10,1,1,2,2,1,2,1,2,2,,2,
525,11,1,5,1,1,1,2,1,2,2,,2,
525,12,1,1,1,2,1,2,2,2,2,,2,
525,13,1,1,1,1,1,2,1,1,2,,2,
526,1,2,2,1,2,2,2,2,2,2,,2,
526,2,2,1,1,1,1,2,2,2,2,,2,
526,3,2,1,1,1,1,1,1,1,1,1,1,1
526,4,2,1,1,2,1,1,1,2,2,,2,
526,5,2,1,1,1,1,1,1,1,2,,2,
526,6,2,1,1,1,1,1,1,1,1,1,1,1
526,7,2,1,1,1,1,2,1,2,2,,2,
526,8,2,1,1,1,1,2,1,2,2,,2,
526,9,2,1,1,1,1,1,1,2,2,,2,
526,10,2,2,1,1,1,2,1,2,2,,2,
526,11,2,1,1,1,1,2,1,2,2,,2,
526,12,2,1,1,1,2,2,2,2,2,,2,
527,1,1,3,2,2,2,2,2,2,2,,2,
527,2,1,4,1,1,2,1,1,1,2,,2,
527,3,1,13,2,2,2,2,2,2,2,,2,
527,4,1,9,98,2,2,2,2,2,2,,2,
527,5,1,1,2,2,2,2,2,2,2,,2,
527,6,1,1,1,1,2,2,1,2,2,,2,
527,7,1,1,1,1,1,2,1,2,2,,2,
527,8,1,2,2,2,2,2,2,2,2,,2,
527,10,1,1,1,1,1,1,1,1,1,3,2,
527,12,1,1,2,2,2,2,2,2,2,,2,
527,13,1,1,1,1,1,1,1,1,2,,2,
527,14,1,1,2,2,2,2,2,2,2,,2,
528,1,2,2,2,2,2,2,2,2,2,,2,
528,2,2,10,2,2,2,2,2,2,2,,2,
528,3,2,1,2,2,2,2,2,2,2,,2,
528,4,2,8,2,2,2,2,2,2,2,,2,
528,5,2,9,2,2,2,2,2,2,2,,2,
528,6,2,4,2,2,2,2,2,2,2,,2,
528,7,2,4,2,2,2,2,2,1,2,,2,
528,8,2,1,2,2,2,2,2,2,2,,2,
528,9,2,1,2,2,2,2,2,2,2,,2,
528,10,2,1,2,2,2,2,2,2,2,,2,
528,12,2,1,2,2,2,2,2,2,2,,2,
528,13,2,2,2,2,2,2,2,2,2,,2,
529,2,1,18,2,2,2,2,2,2,2,,2,
529,3,1,3,2,2,2,98,98,2,2,,98,
529,4,1,1,2,2,2,2,2,2,2,,2,
529,6,1,2,2,2,2,2,2,2,2,,2,
529,7,1,2,2,2,2,2,2,2,2,,2,
529,8,1,3,1,1,2,2,2,2,1,2,2,
529,10,1,8,1,2,1,2,1,2,1,2,2,
529,11,1,2,2,2,2,1,2,2,2,,2,
529,12,1,1,2,2,2,2,2,2,2,,2,
529,13,1,1,1,1,2,2,1,2,2,,2,
529,14,1,2,2,2,2,2,2,2,2,,2,
529,15,1,1,1,1,2,2,1,1,2,,2,
530,1,2,5,2,2,2,2,2,2,2,,2,
530,2,2,4,2,2,2,2,2,2,2,,2,
530,3,2,1,2,2,2,2,2,2,2,,2,
530,4,2,1,2,2,2,2,2,2,2,,2,
530,5,2,1,2,2,2,2,2,2,2,,2,
530,6,2,3,2,1,2,2,2,2,2,,2,
530,8,2,1,2,2,2,2,2,2,2,,2,
530,9,2,2,2,2,2,2,2,2,2,,2,
530,10,2,1,2,2,2,2,2,2,2,,2,
530,11,2,1,1,1,1,2,2,2,2,,2,
530,12,2,5,1,1,1,2,1,1,2,,2,
531,1,1,1,1,1,1,1,1,2,2,,2,
531,2,1,1,1,1,1,1,1,1,1,1,2,
531,3,1,1,1,1,1,1,2,2,2,,2,
531,4,1,2,1,1,1,1,1,1,1,3,2,
531,6,1,2,1,1,1,1,1,2,2,,2,
531,7,1,14,2,2,2,2,2,2,2,,2,
531,9,1,5,1,1,98,98,1,1,98,,98,
531,11,1,1,1,1,2,1,1,1,1,1,2,
531,12,1,1,1,1,2,1,1,1,1,1,2,
531,13,1,7,2,2,2,2,2,2,2,,2,
531,14,1,2,2,2,2,2,2,2,2,,2,
531,15,1,2,2,2,2,2,2,2,2,,2,
532,1,2,2,2,2,2,2,2,2,2,,2,
532,3,2,1,2,98,2,2,2,2,2,,2,
532,4,2,1,2,2,2,2,2,2,2,,2,
532,5,2,1,2,2,2,2,2,2,2,,2,
532,6,2,1,2,2,2,2,2,2,2,,2,
532,7,2,1,2,2,2,2,2,2,2,,2,
532,8,2,1,2,2,2,2,2,2,2,,2,
532,9,2,2,2,2,2,2,2,2,2,,2,
532,10,2,8,2,2,2,2,2,2,2,,2,
532,11,2,1,2,2,2,2,2,2,2,,2,
532,12,2,1,2,2,2,2,2,2,2,,2,
532,13,2,1,2,2,2,2,2,2,2,,2,
533,1,1,1,2,2,2,2,2,2,2,,2,
533,5,1,5,2,2,2,2,1,2,2,,2,
533,6,1,2,1,1,2,2,1,2,1,98,2,
533,7,1,1,2,2,2,2,2,2,2,,2,
533,8,1,1,2,2,2,2,2,2,2,,2,
533,9,1,2,2,2,2,2,2,2,1,2,2,
533,10,1,1,1,1,1,1,1,1,1,3,1,3
533,11,1,1,2,2,2,2,2,2,2,,2,
533,13,1,1,2,2,2,2,2,2,2,,2,
533,14,1,2,2,2,2,2,2,2,2,,2,
533,15,1,1,1,2,1,1,1,1,1,1,2,
534,2,2,1,2,2,2,2,2,2,2,,2,
534,4,2,3,2,2,2,2,1,1,2,,2,
534,5,2,1,2,2,2,2,2,2,2,,2,
534,6,2,2,1,2,2,2,2,2,2,,2,
534,7,2,1,2,2,2,2,2,2,2,,2,
534,8,2,1,2,2,2,2,2,2,2,,2,
534,10,2,1,2,2,2,2,2,2,2,,2,
534,11,2,1,2,2,2,2,2,2,2,,2,
534,12,2,5,1,1,1,2,1,1,2,,2,
534,13,2,1,98,98,98,98,98,98,98,,98,
534,14,2,3,98,98,98,98,98,98,98,,98,
535,1,1,3,2,2,2,2,1,2,2,,2,
535,2,1,4,2,2,2,2,2,2,2,,2,
535,3,1,9,2,2,2,2,2,2,2,,2,
535,5,1,2,2,2,2,1,2,2,2,,2,
535,6,1,3,1,2,2,2,2,2,2,,2,
535,7,1,14,2,2,2,2,2,2,2,,2,
535,8,1,2,1,2,2,1,2,2,1,2,1,2
535,9,1,1,98,99,2,1,98,98,99,,98,
535,11,1,10,1,1,1,2,2,2,2,,2,
535,12,1,2,2,2,2,2,1,2,2,,2,
535,13,1,1,2,2,2,2,2,2,2,,2,
535,14,1,4,1,1,1,1,1,2,1,2,2,
536,1,2,4,1,1,1,2,2,2,2,,2,
536,2,2,1,98,2,2,2,2,2,2,,2,
536,3,2,1,1,1,1,1,1,1,2,,2,
536,4,2,2,1,1,1,2,1,1,2,,2,
536,5,2,1,2,2,2,2,2,2,2,,2,
536,6,2,1,99,99,99,99,99,99,99,,99,
536,8,2,1,1,1,1,1,1,1,2,,2,
536,9,2,4,98,2,2,2,2,2,2,,2,
536,10,2,1,1,2,1,2,2,2,2,,2,
536,11,2,1,2,2,2,2,2,2,2,,2,
536,13,2,1,2,2,2,2,2,2,2,,2,
536,14,2,1,2,2,2,2,2,2,2,,2,
537,1,1,1,1,1,2,2,2,2,2,,2,
537,2,1,6,1,1,1,1,1,1,1,3,1,3
537,3,1,6,2,2,2,2,2,2,2,,2,
537,4,1,1,2,2,2,2,2,2,2,,2,
537,5,1,1,1,1,1,1,1,1,1,3,1,3
537,7,1,2,2,2,2,2,2,2,2,,2,
537,8,1,1,2,2,2,2,2,2,2,,2,
537,9,1,2,2,2,2,2,2,2,2,,2,
537,11,1,2,1,2,1,2,1,2,2,,2,
537,12,1,1,1,1,1,1,1,1,1,2,2,
537,13,1,1,1,2,1,2,2,2,2,,2,
537,14,1,1,2,2,1,2,1,2,2,,2,
538,1,2,1,1,1,1,1,2,2,2,,2,
538,2,2,1,1,1,2,1,2,2,2,,2,
538,5,2,1,1,1,2,2,2,2,2,,2,
538,6,2,7,1,1,1,1,1,1,2,,2,
538,7,2,1,1,1,1,1,1,1,2,,2,
538,10,2,2,1,1,1,1,1,1,2,,2,
538,11,2,1,1,1,1,2,2,2,2,,2,
538,12,2,1,1,1,1,2,2,2,2,,2,
538,13,2,1,1,1,1,1,1,1,1,2,2,
538,14,2,1,1,1,1,1,2,1,2,,2,
538,15,2,2,2,2,2,2,2,2,2,,2,
538,16,2,2,1,1,1,2,2,2,2,,2,
539,1,1,1,2,2,2,2,2,2,2,,2,
539,2,1,2,1,1,1,2,1,1,2,,2,
539,3,1,1,1,2,2,2,2,2,2,,2,
539,7,1,1,1,1,1,1,1,1,1,3,1,2
539,8,1,2,1,1,1,1,1,1,1,2,2,
539,10,1,1,2,2,2,2,2,2,2,,2,
539,11,1,3,2,2,2,2,2,2,2,,2,
539,12,1,1,1,1,1,1,1,1,1,1,2,
539,13,1,1,2,2,2,2,2,2,2,,2,
539,14,1,1,2,2,2,2,2,2,2,,2,
539,15,1,2,1,98,98,2,1,2,2,,2,
540,1,2,1,1,2,2,2,2,2,2,,2,
540,3,2,1,2,2,2,2,2,2,2,,2,
540,4,2,1,2,2,2,2,2,2,2,,2,
540,5,2,1,1,2,1,1,2,1,2,,2,
540,6,2,1,2,2,2,2,2,2,2,,2,
540,9,2,24,2,2,2,2,2,2,2,,2,
540,10,2,8,2,2,2,2,2,2,2,,2,
540,11,2,1,2,2,98,2,2,2,2,,2,
540,12,2,2,1,2,2,2,2,2,2,,2,
540,13,2,1,2,2,2,2,2,2,2,,2,
540,14,2,2,2,2,2,2,2,2,2,,2,
540,15,2,1,2,2,2,2,2,2,2,,2,
541,1,1,1,2,2,2,2,2,2,2,,2,
541,2,1,1,2,2,2,2,2,2,2,,2,
541,4,1,1,1,1,1,2,2,2,2,,2,
541,5,1,18,2,2,2,2,2,2,2,,2,
541,7,1,4,2,2,2,2,2,2,2,,2,
541,8,1,1,1,2,1,2,1,2,2,,2,
541,9,1,1,2,2,2,2,2,2,2,,2,
541,10,1,1,2,2,2,2,2,2,2,,2,
541,12,1,7,2,2,2,2,2,2,2,,2,
541,13,1,1,2,2,2,2,2,2,2,,2,
541,14,1,1,1,1,1,1,1,2,2,,2,
541,15,1,1,2,2,2,2,2,2,2,,2,
542,1,2,1,1,1,1,1,1,1,2,,2,
542,2,2,1,1,2,2,2,2,2,2,,2,
542,3,2,4,1,1,1,2,1,2,2,,2,
542,4,2,4,1,1,1,1,1,1,2,,2,
542,6,2,2,1,1,1,2,2,2,2,,2,
542,7,2,1,1,1,1,2,1,2,2,,2,
542,8,2,1,1,1,1,1,1,1,1,2,1,2
542,9,2,2,2,2,2,2,2,2,2,,2,
542,10,2,2,1,1,1,1,1,1,2,,2,
542,11,2,1,1,1,1,1,1,1,2,,2,
542,12,2,1,2,2,2,2,2,2,2,,2,
542,13,2,1,1,1,1,1,1,1,1,3,1,2
543,1,1,5,2,2,1,2,1,1,1,2,2,
543,3,1,1,1,1,1,1,1,1,2,,2,
543,4,1,1,1,1,1,2,1,2,2,,2,
543,5,1,1,2,2,2,2,2,2,2,,2,
543,6,1,1,1,1,1,2,2,2,2,,2,
543,8,1,1,1,1,1,1,1,1,2,,2,
543,10,1,1,2,2,1,2,1,2,2,,2,
543,11,1,1,2,2,2,2,2,2,2,,2,
543,13,1,1,2,2,2,2,2,2,2,,2,
543,14,1,2,1,1,1,2,2,2,2,,2,
543,15,1,3,1,1,1,1,1,1,2,,2,
543,16,1,1,2,2,1,2,2,2,2,,2,
544,1,2,1,1,1,2,2,2,2,2,,2,
544,2,2,1,1,1,1,1,1,1,2,,2,
544,3,2,1,1,1,1,1,1,1,2,,2,
544,4,2,2,1,1,1,1,1,2,2,,2,
544,5,2,1,1,1,1,1,1,1,2,,2,
544,6,2,1,1,1,1,1,2,2,1,1,2,
544,7,2,1,1,1,1,1,2,2,2,,2,
544,8,2,1,1,1,1,2,2,2,2,,2,
544,9,2,2,1,1,1,1,1,1,1,2,2,
544,10,2,1,1,1,2,2,2,2,2,,2,
544,11,2,1,1,2,2,1,2,2,2,,2,
544,13,2,1,1,1,1,1,1,1,2,,2,
545,1,1,1,1,1,1,1,1,1,1,2,1,2
545,3,1,9,2,2,2,2,2,2,2,,2,
545,6,1,4,1,2,2,1,1,2,2,,2,
545,7,1,1,1,2,1,2,1,2,2,,2,
545,9,1,1,1,1,1,2,1,2,2,,2,
545,10,1,2,1,1,1,1,1,1,2,,2,
545,11,1,1,1,1,1,1,1,2,1,1,2,
545,13,1,1,2,2,2,2,2,2,2,,2,
545,14,1,1,1,1,1,1,1,1,1,3,1,3
545,15,1,1,1,1,1,1,1,1,2,,2,
545,16,1,1,1,2,1,2,1,2,2,,2,
545,17,1,2,1,1,1,1,1,1,2,,2,
546,1,1,2,1,1,1,2,1,2,2,,2,
546,2,1,1,2,1,2,2,2,2,2,,2,
546,3,1,1,2,2,2,2,2,2,2,,2,
546,4,1,3,1,1,1,2,1,2,2,,2,
546,5,1,1,1,1,1,2,1,2,2,,2,
546,6,1,2,1,1,1,1,1,1,1,1,1,1
546,7,1,1,1,1,1,1,1,1,1,1,1,1
546,8,1,1,1,1,2,2,2,2,2,,2,
546,9,1,1,1,1,1,1,1,1,1,3,1,3
546,10,1,1,1,1,1,2,2,2,2,,2,
546,11,1,1,98,2,2,2,2,2,2,,2,
546,12,1,4,2,2,2,1,1,2,2,,2,
547,1,2,1,1,1,1,1,1,2,1,3,2,
547,2,2,1,1,1,1,1,1,1,2,,2,
547,3,2,6,2,2,2,2,2,2,2,,2,
547,4,2,1,1,1,1,1,1,1,1,3,2,
547,5,2,1,1,1,1,2,2,2,2,,2,
547,6,2,4,1,1,1,2,2,2,2,,2,
547,7,2,1,1,1,1,2,1,2,2,,2,
547,8,2,5,1,1,1,1,1,1,2,,2,
547,9,2,1,1,1,2,2,2,2,1,1,2,
547,10,2,3,2,2,2,2,2,2,2,,2,
547,11,2,2,1,2,2,2,2,2,2,,2,
547,12,2,1,1,1,1,2,2,2,2,,2,
548,2,1,1,2,2,2,2,2,2,2,,2,
548,3,1,3,1,2,1,2,1,2,1,98,2,
548,4,1,1,2,2,2,2,2,2,2,,2,
548,5,1,1,2,2,2,2,2,2,2,,2,
548,6,1,1,1,1,1,1,1,1,1,1,1,1
548,7,1,1,1,1,1,1,1,1,1,1,1,1
548,8,1,2,2,2,1,2,2,2,2,,2,
548,9,1,1,2,2,2,2,2,2,2,,2,
548,11,1,2,2,2,2,2,2,2,2,,2,
548,12,1,1,1,1,1,1,1,1,1,1,1,1
548,13,1,1,1,1,1,1,1,1,1,1,1,1
548,14,1,1,1,2,1,2,2,1,2,,2,
549,1,2,1,1,1,1,1,1,2,2,,2,
549,2,2,1,1,1,1,1,1,1,2,,2,
549,3,2,1,2,2,2,2,2,2,2,,2,
549,4,2,1,2,2,2,2,2,2,2,,2,
549,5,2,1,1,1,1,1,1,1,1,2,2,
549,6,2,1,2,1,1,2,2,2,2,,2,
549,7,2,1,1,1,1,2,2,2,2,,2,
549,8,2,4,1,2,2,2,2,2,2,,2,
549,9,2,3,2,2,2,2,2,2,2,,2,
549,10,2,4,1,1,1,1,1,1,2,,2,
549,11,2,1,1,1,1,1,2,1,2,,2,
549,12,2,1,1,1,1,2,2,2,2,,2,
550,1,1,2,2,1,1,2,2,2,2,,2,
550,2,1,1,1,1,1,1,1,1,1,1,1,1
550,3,1,2,1,1,1,2,2,1,2,,2,
550,4,1,1,1,1,1,1,1,1,1,2,1,2
550,5,1,1,1,2,2,2,2,2,2,,2,
550,6,1,1,1,1,1,1,1,1,1,2,1,2
550,7,1,8,2,2,2,2,2,2,2,,2,
550,8,1,1,1,1,1,1,1,1,1,3,2,
550,9,1,7,2,1,1,1,2,1,2,,2,
550,10,1,1,1,1,1,1,1,1,1,1,1,1
550,11,1,1,2,1,1,2,2,2,2,,2,
550,12,1,1,98,2,2,2,2,2,2,,2,
551,1,2,1,1,1,1,1,1,1,2,,2,
551,2,2,1,1,2,2,2,2,2,2,,2,
551,3,2,1,2,2,2,2,2,2,2,,2,
551,4,2,8,1,1,1,1,1,1,2,,2,
551,5,2,1,1,2,2,2,2,2,2,,2,
551,6,2,1,1,1,1,1,1,1,2,,2,
551,7,2,1,2,2,1,2,2,2,2,,2,
551,8,2,1,1,1,1,2,2,2,2,,2,
551,9,2,1,1,1,1,1,1,1,1,2,2,
551,10,2,1,1,1,1,1,1,2,2,,2,
551,11,2,4,1,1,1,1,1,1,2,,2,
551,12,2,2,1,1,1,1,2,1,1,1,2,
552,1,1,1,1,1,1,2,2,2,2,,2,
552,2,1,1,1,1,1,1,1,1,1,2,1,2
552,3,1,1,1,1,1,2,2,2,2,,2,
552,5,1,9,1,1,1,1,1,2,2,,2,
552,6,1,1,1,1,1,1,1,1,1,1,1,2
552,7,1,2,1,1,1,98,2,1,98,,2,
552,8,1,1,1,1,1,1,1,1,1,3,1,3
552,9,1,2,1,1,1,1,1,1,1,3,1,3
552,10,1,1,1,1,1,1,1,1,1,3,1,2
552,11,1,1,1,1,1,1,1,1,2,,2,
552,13,1,2,1,1,1,2,2,2,2,,2,
552,14,1,5,1,2,1,2,2,2,2,,2,
553,1,2,1,1,1,1,2,1,2,2,,2,
553,2,2,1,1,1,1,1,1,1,1,3,1,3
553,3,2,1,1,1,1,2,2,2,2,,2,
553,4,2,1,1,1,1,2,2,2,2,,2,
553,5,2,1,1,1,1,2,2,2,2,,2,
553,6,2,1,2,2,2,2,2,2,2,,2,
553,7,2,1,1,1,1,1,2,2,2,,2,
553,8,2,1,1,1,1,2,1,2,2,,2,
553,9,2,1,2,2,2,2,2,2,2,,2,
553,10,2,1,1,1,1,2,1,2,2,,2,
553,11,2,1,2,2,2,2,2,2,2,,2,
553,12,2,2,2,2,2,2,2,2,2,,2,
554,1,1,1,2,2,2,2,2,2,2,,2,
554,2,1,2,1,2,2,2,2,1,2,,2,
554,3,1,2,1,1,2,2,2,2,2,,2,
554,4,1,11,1,1,1,1,1,1,1,1,1,1
554,5,1,1,1,1,1,1,1,1,1,3,1,2
554,6,1,2,1,1,1,1,1,1,1,3,2,
554,7,1,22,1,1,2,2,2,1,2,,1,2
554,8,1,1,2,2,2,2,2,2,2,,2,
554,9,1,9,1,1,1,1,1,1,1,3,1,2
554,10,1,10,1,1,1,2,2,2,2,,2,
554,11,1,1,2,2,2,2,2,2,2,,2,
554,12,1,1,1,1,2,2,1,2,1,98,1,1
555,1,2,1,1,2,1,2,2,1,2,,2,
555,3,2,2,1,1,1,1,1,1,2,,2,
555,4,2,1,1,1,1,1,1,1,1,2,2,
555,5,2,1,1,2,1,2,2,2,2,,2,
555,6,2,1,1,1,1,1,1,2,2,,2,
555,7,2,1,1,2,1,1,2,2,1,1,2,
555,8,2,1,1,1,1,1,1,1,2,,2,
555,9,2,1,1,1,1,1,1,1,2,,2,
555,10,2,1,1,1,1,2,2,2,2,,2,
555,11,2,1,1,1,1,2,2,2,2,,2,
555,12,2,1,2,2,2,2,2,2,2,,2,
555,13,2,1,1,1,1,2,1,2,2,,2,
556,1,2,2,1,1,1,1,1,1,2,,2,
556,2,2,2,1,1,1,2,2,2,2,,2,
556,3,2,1,1,1,1,1,1,1,1,3,1,3
556,4,2,7,2,2,2,2,2,2,2,,2,
556,5,2,1,1,1,1,1,1,2,2,,2,
556,6,2,1,1,1,1,1,1,1,2,,2,
556,7,2,1,1,1,2,2,2,1,1,1,2,
